dataset,plugin,codec,level,raw_size,compressed_size,compress_cpu,compress_wall,decompress_cpu,decompress_wall
nci,zlib-ng,deflate,8,33553445,3031197,1.318257,1.318305,0.050957,0.050960
nci,zlib-ng,deflate,9,33553445,2987998,2.442922,2.443018,0.050356,0.050359
nci,zlib-ng,gzip,1,33553445,4628626,0.213054,0.213063,0.099501,0.099506
nci,zlib-ng,gzip,2,33553445,4322531,0.222412,0.222422,0.095348,0.095353
nci,zlib-ng,gzip,3,33553445,4068366,0.244335,0.244345,0.091824,0.091829
nci,zlib-ng,gzip,4,33553445,3756114,0.304508,0.304515,0.091978,0.091981
nci,zlib-ng,gzip,5,33553445,3454881,0.355040,0.355054,0.087739,0.087743
nci,zlib-ng,gzip,6,33553445,3200200,0.496903,0.496921,0.084315,0.084319
nci,zlib-ng,gzip,7,33553445,3141295,0.609897,0.609920,0.083547,0.083551
nci,zlib-ng,gzip,8,33553445,3031215,1.348605,1.348646,0.082386,0.082391
nci,zlib-ng,gzip,9,33553445,2988016,2.475032,2.475075,0.081755,0.081758
nci,zlib-ng,zlib,1,33553445,4628614,0.192935,0.192942,0.079342,0.079346
nci,zlib-ng,zlib,2,33553445,4322519,0.201994,0.202003,0.075250,0.075254
nci,zlib-ng,zlib,3,33553445,4068354,0.223695,0.223700,0.071716,0.071718
nci,zlib-ng,zlib,4,33553445,3756102,0.284211,0.284221,0.071831,0.071834
nci,zlib-ng,zlib,5,33553445,3454869,0.334330,0.334343,0.067628,0.067631
nci,zlib-ng,zlib,6,33553445,3200188,0.476700,0.476720,0.064169,0.064172
nci,zlib-ng,zlib,7,33553445,3141283,0.588804,0.588827,0.063407,0.063411
nci,zlib-ng,zlib,8,33553445,3031203,1.328841,1.328890,0.062273,0.062276
nci,zlib-ng,zlib,9,33553445,2988004,2.455729,2.455810,0.061594,0.061598
nci,zlib,zlib,1,33553445,4624597,0.229358,0.229367,0.074981,0.074985
nci,zlib,zlib,2,33553445,4303182,0.239411,0.239417,0.071336,0.071339
nci,zlib,zlib,3,33553445,4010162,0.265545,0.265556,0.068098,0.068102
nci,zlib,zlib,4,33553445,3713872,0.356710,0.356721,0.068703,0.068706
nci,zlib,zlib,5,33553445,3378142,0.415578,0.415595,0.064955,0.064958
nci,zlib,zlib,6,33553445,3200188,0.536356,0.536365,0.062881,0.062884
nci,zlib,zlib,7,33553445,3141284,0.643445,0.643471,0.062292,0.062296
nci,zlib,zlib,8,33553445,3031205,1.333311,1.333337,0.061385,0.061388
nci,zlib,zlib,9,33553445,2988001,2.372862,2.372944,0.060910,0.060913
nci,zpaq,zpaq,1,33553445,3109753,0.704347,0.704379,0.218209,0.218218
nci,zpaq,zpaq,2,33553445,2359127,4.306895,4.307010,0.197393,0.197399
nci,zpaq,zpaq,3,33553445,2077543,5.279990,5.280119,1.454222,1.454260
nci,zpaq,zpaq,4,33553445,1581789,25.322242,25.322772,26.054917,26.055877
nci,zpaq,zpaq,5,33553445,1284824,101.315349,101.320038,102.350710,102.355544
nci,zstd,zstd,10,33553445,2322418,0.478456,0.478475,0.047475,0.047478
nci,zstd,zstd,11,33553445,2285323,0.538748,0.538771,0.046715,0.046720
nci,zstd,zstd,12,33553445,2232823,0.737264,0.737280,0.045661,0.045663
nci,zstd,zstd,13,33553445,2195534,0.866298,0.866334,0.045172,0.045175
nci,zstd,zstd,1,33553445,2884531,0.083914,0.083916,0.058495,0.058498
nci,zstd,zstd,14,33553445,2145289,1.303570,1.303599,0.044267,0.044269
nci,zstd,zstd,15,33553445,2055012,4.668171,4.668347,0.042573,0.042576
nci,zstd,zstd,16,33553445,1974925,5.238821,5.239031,0.043439,0.043441
nci,zstd,zstd,17,33553445,1903175,5.801043,5.801160,0.044144,0.044146
nci,zstd,zstd,18,33553445,1980706,6.609804,6.610076,0.044896,0.044899
nci,zstd,zstd,19,33553445,1956009,7.208946,7.209373,0.044651,0.044654
nci,zstd,zstd,20,33553445,1746529,10.202901,10.203289,0.046584,0.046587
nci,zstd,zstd,21,33553445,1635376,18.020616,18.021000,0.046269,0.046270
nci,zstd,zstd,22,33553445,1629325,22.361891,22.362773,0.046197,0.046200
nci,zstd,zstd,2,33553445,2946284,0.086728,0.086732,0.059319,0.059322
nci,zstd,zstd,3,33553445,2930347,0.093810,0.093812,0.057811,0.057814
nci,zstd,zstd,4,33553445,2871350,0.172679,0.172687,0.059901,0.059908
nci,zstd,zstd,5,33553445,2774971,0.178300,0.178305,0.058066,0.058068
nci,zstd,zstd,6,33553445,2612879,0.235277,0.235287,0.053631,0.053634
nci,zstd,zstd,7,33553445,2526451,0.280826,0.280833,0.050775,0.050777
nci,zstd,zstd,8,33553445,2405595,0.348319,0.348334,0.049368,0.049371
nci,zstd,zstd,9,33553445,2362549,0.389377,0.389386,0.048442,0.048450
ooffice,brieflz,brieflz,,6152192,3543050,0.092431,0.092434,0.036009,0.036011
ooffice,brotli,brotli,0,6152192,3542346,0.036461,0.036464,0.037104,0.037106
ooffice,brotli,brotli,10,6152192,2544536,10.601648,10.601879,0.039752,0.039753
ooffice,brotli,brotli,11,6152192,2482751,19.278092,19.278500,0.037518,0.037519
ooffice,brotli,brotli,1,6152192,3459072,0.045961,0.045963,0.035958,0.035959
ooffice,brotli,brotli,2,6152192,3169842,0.083246,0.083248,0.034145,0.034146
ooffice,brotli,brotli,3,6152192,3149659,0.099976,0.099986,0.033804,0.033807
ooffice,brotli,brotli,4,6152192,3075004,0.176019,0.176024,0.033805,0.033807
ooffice,brotli,brotli,5,6152192,2847467,0.404679,0.404689,0.033384,0.033386
ooffice,brotli,brotli,6,6152192,2805619,0.588293,0.588320,0.032774,0.032776
ooffice,brotli,brotli,7,6152192,2756743,1.109536,1.109565,0.032667,0.032669
ooffice,brotli,brotli,8,6152192,2744194,1.477060,1.477095,0.032657,0.032659
ooffice,brotli,brotli,9,6152192,2734074,1.803198,1.803287,0.032771,0.032773
ooffice,bsc,bsc,,6152192,2577934,0.724672,0.724703,0.538865,0.538883
ooffice,bzip2,bzip2,1,6152192,3003039,0.554438,0.554459,0.242910,0.242919
ooffice,bzip2,bzip2,2,6152192,2943226,0.524095,0.524115,0.247584,0.247594
ooffice,bzip2,bzip2,3,6152192,2917026,0.519054,0.519071,0.249929,0.249939
ooffice,bzip2,bzip2,4,6152192,2887156,0.519096,0.519114,0.250250,0.250261
ooffice,bzip2,bzip2,5,6152192,2881260,0.521153,0.521171,0.252925,0.252935
ooffice,bzip2,bzip2,6,6152192,2875739,0.522909,0.522928,0.252550,0.252561
ooffice,bzip2,bzip2,7,6152192,2862964,0.524937,0.524954,0.254076,0.254086
ooffice,bzip2,bzip2,8,6152192,2855019,0.527261,0.527287,0.257349,0.257359
ooffice,bzip2,bzip2,9,6152192,2862526,0.531577,0.531590,0.262521,0.262527
ooffice,copy,copy,,6152192,6152192,0.002615,0.002616,0.002770,0.002771
ooffice,crush,crush,0,6152192,3188995,0.355758,0.355768,0.088642,0.088645
ooffice,crush,crush,1,6152192,3077922,1.324044,1.324097,0.085915,0.085918
ooffice,crush,crush,2,6152192,2958518,5.443709,5.443831,0.083130,0.083133
ooffice,fari,fari,,6152192,3622508,0.277132,0.277143,0.384856,0.384869
ooffice,fastlz,fastlz,1,6152192,4301654,0.046233,0.046235,0.024804,0.024805
ooffice,fastlz,fastlz,2,6152192,4259180,0.049385,0.049388,0.024624,0.024625
ooffice,gipfeli,gipfeli,,6152192,3922276,0.040772,0.040775,0.032982,0.032985
ooffice,heatshrink,heatshrink,,6152192,3911550,0.504114,0.504123,0.095708,0.095711
ooffice,libdeflate,deflate,10,6152192,2999069,0.536767,0.536778,0.027596,0.027597
ooffice,libdeflate,deflate,11,6152192,2997716,0.658683,0.658709,0.027578,0.027580
ooffice,libdeflate,deflate,12,6152192,2997461,0.784386,0.784402,0.027635,0.027636
ooffice,libdeflate,deflate,1,6152192,3187434,0.077485,0.077489,0.029287,0.029289
ooffice,libdeflate,deflate,2,6152192,3151094,0.083053,0.083055,0.028734,0.028736
ooffice,libdeflate,deflate,3,6152192,3135620,0.088091,0.088094,0.028543,0.028545
ooffice,libdeflate,deflate,4,6152192,3126177,0.093045,0.093054,0.028394,0.028395
ooffice,libdeflate,deflate,5,6152192,3087600,0.103294,0.103299,0.027034,0.027036
ooffice,libdeflate,deflate,6,6152192,3080816,0.114169,0.114174,0.026943,0.026945
ooffice,libdeflate,deflate,7,6152192,3077152,0.128582,0.128586,0.026793,0.026795
ooffice,libdeflate,deflate,8,6152192,3033052,0.386025,0.386041,0.027025,0.027027
ooffice,libdeflate,deflate,9,6152192,3002007,0.506613,0.506633,0.027561,0.027563
ooffice,lz4,lz4,0,6152192,4340004,0.024347,0.024349,0.006980,0.006981
ooffice,lz4,lz4,10,6152192,3544870,0.230626,0.230637,0.008165,0.008167
ooffice,lz4,lz4,11,6152192,3544563,0.249019,0.249026,0.008175,0.008176
ooffice,lz4,lz4,12,6152192,3544440,0.265602,0.265608,0.008177,0.008178
ooffice,lz4,lz4,13,6152192,3544368,0.282585,0.282592,0.008175,0.008176
ooffice,lz4,lz4,14,6152192,3544323,0.308135,0.308142,0.008131,0.008132
ooffice,lz4,lz4,15,6152192,3544302,0.324187,0.324196,0.008209,0.008210
ooffice,lz4,lz4,1,6152192,4340004,0.024358,0.024360,0.006954,0.006955
ooffice,lz4,lz4,16,6152192,3544302,0.324535,0.324547,0.008150,0.008151
ooffice,lz4,lz4,2,6152192,4340004,0.024367,0.024368,0.006954,0.006955
ooffice,lz4,lz4,3,6152192,3630053,0.123715,0.123722,0.008234,0.008235
ooffice,lz4,lz4,4,6152192,3590435,0.143467,0.143471,0.008221,0.008222
ooffice,lz4,lz4,5,6152192,3568217,0.162370,0.162376,0.008180,0.008181
ooffice,lz4,lz4,6,6152192,3555669,0.179828,0.179832,0.008184,0.008185
ooffice,lz4,lz4,7,6152192,3549196,0.195549,0.195554,0.008143,0.008144
ooffice,lz4,lz4,8,6152192,3546418,0.208145,0.208150,0.008181,0.008182
ooffice,lz4,lz4,9,6152192,3545335,0.218252,0.218257,0.008143,0.008144
ooffice,lz4,lz4-raw,10,6152192,3554761,0.164329,0.164334,0.011282,0.011283
ooffice,lz4,lz4-raw,11,6152192,3544431,0.194247,0.194255,0.011258,0.011260
ooffice,lz4,lz4-raw,12,6152192,3543539,0.231789,0.231794,0.011260,0.011261
ooffice,lz4,lz4-raw,13,6152192,3543422,0.262735,0.262747,0.011259,0.011261
ooffice,lz4,lz4-raw,14,6152192,3543401,0.273547,0.273553,0.011274,0.011276
ooffice,lz4,lz4-raw,1,6152192,5758126,0.009599,0.009600,0.006335,0.006337
ooffice,lz4,lz4-raw,2,6152192,5639556,0.010497,0.010498,0.006629,0.006630
ooffice,lz4,lz4-raw,3,6152192,5528929,0.011412,0.011414,0.006918,0.006919
ooffice,lz4,lz4-raw,4,6152192,5181006,0.013931,0.013932,0.007884,0.007886
ooffice,lz4,lz4-raw,5,6152192,4841587,0.016983,0.016984,0.008894,0.008896
ooffice,lz4,lz4-raw,6,6152192,4552230,0.020341,0.020344,0.009639,0.009640
ooffice,lz4,lz4-raw,7,6152192,4338918,0.024477,0.024478,0.010152,0.010154
ooffice,lz4,lz4-raw,8,6152192,3703012,0.095912,0.095915,0.011476,0.011478
ooffice,lz4,lz4-raw,9,6152192,3589528,0.130522,0.130528,0.011307,0.011309
ooffice,lzf,lzf,1,6152192,4212200,0.039382,0.039385,0.023189,0.023194
ooffice,lzfse,lzfse,,6152192,3118658,0.142133,0.142137,0.026112,0.026113
ooffice,lzfse,lzvn,,6152192,3365840,0.176989,0.176996,0.017422,0.017425
ooffice,lzg,lzg,1,6152192,4139615,0.191810,0.191815,0.022244,0.022246
ooffice,lzg,lzg,2,6152192,4061618,0.209207,0.209235,0.022236,0.022238
ooffice,lzg,lzg,3,6152192,3993291,0.233318,0.233330,0.022299,0.022302
ooffice,lzg,lzg,4,6152192,3931101,0.266583,0.266590,0.022383,0.022385
ooffice,lzg,lzg,5,6152192,3872582,0.314037,0.314086,0.022459,0.022463
ooffice,lzg,lzg,6,6152192,3812065,0.383151,0.383192,0.022572,0.022574
ooffice,lzg,lzg,7,6152192,3744467,0.553112,0.553135,0.022695,0.022698
ooffice,lzg,lzg,8,6152192,3674340,0.821190,0.821208,0.022709,0.022710
ooffice,lzg,lzg,9,6152192,3574768,3.680553,3.680635,0.022610,0.022612
ooffice,lzham,lzham,0,6152192,2839433,1.460861,0.493505,0.069716,0.069720
ooffice,lzham,lzham,1,6152192,2572159,2.867188,0.832984,0.059254,0.059258
ooffice,lzham,lzham,2,6152192,2566331,3.163859,0.918167,0.066916,0.066918
ooffice,lzham,lzham,3,6152192,2547368,3.573578,1.073005,0.064560,0.064563
ooffice,lzham,lzham,4,6152192,2543413,3.629652,1.096739,0.064439,0.064441
ooffice,lzjb,lzjb,,6152192,4600800,0.033035,0.033038,0.027881,0.027884
ooffice,lzma,lzma1,1,6152192,2669110,0.692420,0.692439,0.175065,0.175069
ooffice,lzma,lzma1,2,6152192,2635510,1.019023,1.019045,0.170700,0.170704
ooffice,lzma,lzma1,3,6152192,2618461,1.412625,1.412657,0.168932,0.168935
ooffice,lzma,lzma1,4,6152192,2448646,2.165266,2.165354,0.167430,0.167437
ooffice,lzma,lzma1,5,6152192,2428441,2.389765,2.389825,0.166841,0.166844
ooffice,lzma,lzma,1,6152192,2669123,0.693671,0.693686,0.175181,0.175185
ooffice,lzma,lzma1,6,6152192,2426384,2.454127,2.454180,0.166655,0.166659
ooffice,lzma,lzma1,7,6152192,2426384,2.467175,2.467230,0.167841,0.167845
ooffice,lzma,lzma1,8,6152192,2426384,2.524130,2.524184,0.175925,0.175930
ooffice,lzma,lzma1,9,6152192,2426384,2.608144,2.608208,0.185216,0.185220
ooffice,lzma,lzma2,1,6152192,2669519,0.695705,0.695722,0.175171,0.175175
ooffice,lzma,lzma2,2,6152192,2635912,1.035446,1.035468,0.170921,0.170924
ooffice,lzma,lzma2,3,6152192,2618861,1.413039,1.413073,0.169048,0.169052
ooffice,lzma,lzma2,4,6152192,2449015,2.173540,2.173591,0.167893,0.167896
ooffice,lzma,lzma2,5,6152192,2428813,2.389250,2.389346,0.167082,0.167090
ooffice,lzma,lzma,2,6152192,2635523,1.018818,1.018842,0.170908,0.170912
ooffice,lzma,lzma2,6,6152192,2426755,2.457821,2.457875,0.167015,0.167019
ooffice,lzma,lzma2,7,6152192,2426755,2.472332,2.472389,0.168017,0.168021
ooffice,lzma,lzma2,8,6152192,2426755,2.529283,2.529349,0.176208,0.176213
ooffice,lzma,lzma2,9,6152192,2426755,2.608787,2.608923,0.185592,0.185601
ooffice,lzma,lzma,3,6152192,2618474,1.409195,1.409264,0.169348,0.169355
ooffice,lzma,lzma,4,6152192,2448659,2.178609,2.178659,0.167866,0.167870
ooffice,lzma,lzma,5,6152192,2428454,2.398663,2.398716,0.167296,0.167300
ooffice,lzma,lzma,6,6152192,2426397,2.463101,2.463212,0.167147,0.167154
ooffice,lzma,lzma,7,6152192,2426397,2.477509,2.477568,0.168257,0.168261
ooffice,lzma,lzma,8,6152192,2426397,2.535829,2.535884,0.176415,0.176420
ooffice,lzma,lzma,9,6152192,2426397,2.621724,2.621781,0.185805,0.185810
ooffice,lzma,xz,1,6152192,2669580,0.702658,0.702674,0.181324,0.181328
ooffice,lzma,xz,2,6152192,2635972,1.027956,1.027998,0.177048,0.177057
ooffice,lzma,xz,3,6152192,2618924,1.423045,1.423074,0.175360,0.175364
ooffice,lzma,xz,4,6152192,2449076,2.173248,2.173353,0.173956,0.173964
ooffice,lzma,xz,5,6152192,2428876,2.397545,2.397601,0.173417,0.173421
ooffice,lzma,xz,6,6152192,2426816,2.463277,2.463334,0.173336,0.173340
ooffice,lzma,xz,7,6152192,2426816,2.475870,2.475928,0.174513,0.174517
ooffice,lzma,xz,8,6152192,2426816,2.531266,2.531328,0.182610,0.182615
ooffice,lzma,xz,9,6152192,2426816,2.610477,2.610576,0.191933,0.191943
ooffice,lzo,lzo1b,1,6152192,4193295,0.059124,0.059126,0.022463,0.022464
ooffice,lzo,lzo1c,1,6152192,4178230,0.056346,0.056348,0.021694,0.021695
ooffice,lzo,lzo1f,1,6152192,4082761,0.058300,0.058302,0.022901,0.022903
ooffice,lzo,lzo1x,1,6152192,4159595,0.024358,0.024361,0.020547,0.020549
ooffice,lzo,lzo1y,1,6152192,4179383,0.024754,0.024755,0.020315,0.020316
ooffice,lzo,lzo1z,999,6152192,3261216,1.014899,1.014917,0.026839,0.026840
ooffice,miniz,zlib,1,6152192,3543791,0.063885,0.063887,0.044436,0.044438
ooffice,miniz,zlib,2,6152192,3226824,0.136797,0.136801,0.044753,0.044755
ooffice,miniz,zlib,3,6152192,3144146,0.200851,0.200856,0.043626,0.043628
ooffice,miniz,zlib,4,6152192,3129839,0.219916,0.219922,0.041840,0.041841
ooffice,miniz,zlib,5,6152192,3114815,0.263777,0.263783,0.041535,0.041536
ooffice,miniz,zlib,6,6152192,3095711,0.394462,0.394471,0.041227,0.041229
ooffice,miniz,zlib,7,6152192,3090061,0.479403,0.479412,0.041145,0.041147
ooffice,miniz,zlib,8,6152192,3087671,0.558747,0.558757,0.041097,0.041099
ooffice,miniz,zlib,9,6152192,3087164,0.594628,0.594639,0.041125,0.041127
ooffice,ms-compress,lznt1,,6152192,4125600,0.181203,0.181208,0.017483,0.017484
ooffice,ms-compress,xpress,,6152192,3655095,0.101876,0.101879,0.020020,0.020021
ooffice,ms-compress,xpress-huffman,,6152192,3166258,0.173581,0.173585,0.045584,0.045586
ooffice,ncompress,compress,,6152192,4207147,0.091734,0.091737,0.057173,0.057175
ooffice,quicklz,quicklz,,6152192,4013859,0.029615,0.029616,0.024916,0.024918
ooffice,snappy,snappy,,6152192,4271150,0.024062,0.024063,0.011695,0.011696
ooffice,wflz,wflz,1,6152192,4507764,0.051235,0.051238,0.015197,0.015198
ooffice,wflz,wflz,2,6152192,4194417,116.797614,116.799188,0.015910,0.015911
ooffice,wflz,wflz-chunked,1,6152192,4752896,0.042354,0.042356,0.013911,0.013912
ooffice,wflz,wflz-chunked,2,6152192,4583056,9.727840,9.727980,0.014227,0.014228
ooffice,yalz77,yalz77,,6152192,3953444,0.342634,0.342644,0.021747,0.021749
ooffice,zlib,deflate,1,6152192,3290526,0.130667,0.130670,0.035121,0.035122
ooffice,zlib,deflate,2,6152192,3238282,0.142511,0.142515,0.034561,0.034562
ooffice,zlib,deflate,3,6152192,3193366,0.173399,0.173403,0.033696,0.033698
ooffice,zlib,deflate,4,6152192,3158012,0.186159,0.186163,0.033228,0.033229
ooffice,zlib,deflate,5,6152192,3115309,0.250527,0.250533,0.032645,0.032647
ooffice,zlib,deflate,6,6152192,3097288,0.343494,0.343501,0.032291,0.032293
ooffice,zlib,deflate,7,6152192,3094363,0.405359,0.405367,0.032183,0.032185
ooffice,zlib,deflate,8,6152192,3093026,0.507455,0.507465,0.032158,0.032159
ooffice,zlib,deflate,9,6152192,3092920,0.559283,0.559295,0.032109,0.032110
ooffice,zlib,gzip,1,6152192,3290544,0.136411,0.136415,0.040675,0.040677
ooffice,zlib,gzip,2,6152192,3238300,0.148263,0.148267,0.040114,0.040116
ooffice,zlib,gzip,3,6152192,3193384,0.178792,0.178797,0.039307,0.039309
ooffice,zlib,gzip,4,6152192,3158030,0.191484,0.191488,0.038833,0.038835
ooffice,zlib,gzip,5,6152192,3115327,0.255662,0.255668,0.038244,0.038246
ooffice,zlib,gzip,6,6152192,3097306,0.348927,0.348935,0.037877,0.037879
ooffice,zlib,gzip,7,6152192,3094381,0.408754,0.408762,0.037788,0.037789
ooffice,zlib,gzip,8,6152192,3093044,0.512652,0.512662,0.037689,0.037691
ooffice,zlib,gzip,9,6152192,3092938,0.563455,0.563466,0.037646,0.037647
ooffice,zlib-ng,deflate,1,6152192,3317894,0.126375,0.126379,0.038504,0.038506
ooffice,zlib-ng,deflate,2,6152192,3241764,0.138064,0.138067,0.038082,0.038084
ooffice,zlib-ng,deflate,3,6152192,3221202,0.168162,0.168167,0.037234,0.037236
ooffice,zlib-ng,deflate,4,6152192,3184425,0.181096,0.181100,0.035980,0.035981
ooffice,zlib-ng,deflate,5,6152192,3131372,0.242836,0.242841,0.035378,0.035379
ooffice,zlib-ng,deflate,6,6152192,3114874,0.338987,0.338994,0.034878,0.034880
ooffice,zlib-ng,deflate,7,6152192,3110090,0.401560,0.401568,0.034848,0.034849
ooffice,zlib-ng,deflate,8,6152192,3112147,0.509739,0.509749,0.034654,0.034655
ooffice,zlib-ng,deflate,9,6152192,3115185,0.566685,0.566698,0.034577,0.034578
ooffice,zlib-ng,gzip,1,6152192,3317912,0.132345,0.132349,0.044263,0.044264
ooffice,zlib-ng,gzip,2,6152192,3241782,0.144004,0.144008,0.043812,0.043814
ooffice,zlib-ng,gzip,3,6152192,3221220,0.174032,0.174037,0.042998,0.043000
ooffice,zlib-ng,gzip,4,6152192,3184443,0.187015,0.187019,0.041773,0.041775
ooffice,zlib-ng,gzip,5,6152192,3131390,0.249093,0.249099,0.041100,0.041102
ooffice,zlib-ng,gzip,6,6152192,3114892,0.345314,0.345321,0.040633,0.040635
ooffice,zlib-ng,gzip,7,6152192,3110108,0.407523,0.407532,0.040497,0.040499
ooffice,zlib-ng,gzip,8,6152192,3112165,0.515732,0.515743,0.040365,0.040367
ooffice,zlib-ng,gzip,9,6152192,3115203,0.573375,0.573387,0.040342,0.040344
ooffice,zlib-ng,zlib,1,6152192,3317900,0.128327,0.128330,0.040516,0.040518
ooffice,zlib-ng,zlib,2,6152192,3241770,0.140260,0.140264,0.040106,0.040107
ooffice,zlib-ng,zlib,3,6152192,3221208,0.170192,0.170197,0.039269,0.039270
ooffice,zlib-ng,zlib,4,6152192,3184431,0.182951,0.182955,0.038061,0.038062
ooffice,zlib-ng,zlib,5,6152192,3131378,0.245385,0.245390,0.037421,0.037423
ooffice,zlib-ng,zlib,6,6152192,3114880,0.342224,0.342232,0.036942,0.036944
ooffice,zlib-ng,zlib,7,6152192,3110096,0.405289,0.405298,0.036819,0.036820
ooffice,zlib-ng,zlib,8,6152192,3112153,0.512645,0.512656,0.036719,0.036721
ooffice,zlib-ng,zlib,9,6152192,3115191,0.569580,0.569590,0.036633,0.036635
ooffice,zlib,zlib,1,6152192,3290532,0.133366,0.133370,0.037423,0.037425
ooffice,zlib,zlib,2,6152192,3238288,0.144936,0.144939,0.036843,0.036845
ooffice,zlib,zlib,3,6152192,3193372,0.175493,0.175498,0.036061,0.036063
ooffice,zlib,zlib,4,6152192,3158018,0.188494,0.188498,0.035561,0.035562
ooffice,zlib,zlib,5,6152192,3115315,0.252907,0.252913,0.034979,0.034981
ooffice,zlib,zlib,6,6152192,3097294,0.344938,0.344945,0.034611,0.034613
ooffice,zlib,zlib,7,6152192,3094369,0.404632,0.404640,0.034534,0.034536
ooffice,zlib,zlib,8,6152192,3093032,0.508467,0.508477,0.034444,0.034445
ooffice,zlib,zlib,9,6152192,3092926,0.559991,0.560003,0.034388,0.034390
ooffice,zpaq,zpaq,1,6152192,3357835,0.423969,0.423982,0.115582,0.115586
ooffice,zpaq,zpaq,2,6152192,3113489,1.836896,1.836959,0.111586,0.111593
ooffice,zpaq,zpaq,3,6152192,2579803,2.748754,2.748845,1.661508,1.661580
ooffice,zpaq,zpaq,4,6152192,2275859,6.195692,6.195986,6.570683,6.570927
ooffice,zpaq,zpaq,5,6152192,2034332,19.073090,19.073951,19.212712,19.213460
ooffice,zstd,zstd,10,6152192,2888465,0.325269,0.325277,0.026861,0.026862
ooffice,zstd,zstd,11,6152192,2867659,0.409261,0.409270,0.026898,0.026899
ooffice,zstd,zstd,12,6152192,2862248,0.478539,0.478548,0.026736,0.026738
ooffice,zstd,zstd,13,6152192,2854188,0.616685,0.616698,0.026746,0.026747
ooffice,zstd,zstd,14,6152192,2850423,0.766374,0.766391,0.026604,0.026605
ooffice,zstd,zstd,15,6152192,2851997,0.780607,0.780626,0.026738,0.026740
ooffice,zstd,zstd,1,6152192,3579975,0.038631,0.038632,0.025794,0.025795
ooffice,zstd,zstd,16,6152192,2840241,0.858953,0.858974,0.026815,0.026816
ooffice,zstd,zstd,17,6152192,2835902,0.929541,0.929566,0.026872,0.026874
ooffice,zstd,zstd,18,6152192,2767565,1.462314,1.462351,0.027051,0.027052
ooffice,zstd,zstd,19,6152192,2618819,1.959469,1.959512,0.029864,0.029865
ooffice,zstd,zstd,20,6152192,2618476,1.980477,1.980519,0.029897,0.029899
ooffice,zstd,zstd,21,6152192,2618056,2.025087,2.025140,0.029876,0.029878
ooffice,zstd,zstd,22,6152192,2618012,2.039964,2.040011,0.029868,0.029870
ooffice,zstd,zstd,2,6152192,3323652,0.046023,0.046025,0.026976,0.026977
ooffice,zstd,zstd,3,6152192,3194645,0.072325,0.072328,0.027419,0.027421
ooffice,zstd,zstd,4,6152192,3090894,0.082760,0.082762,0.028425,0.028426
ooffice,zstd,zstd,5,6152192,3039701,0.091492,0.091495,0.028169,0.028170
ooffice,zstd,zstd,6,6152192,2966486,0.135025,0.135029,0.027636,0.027638
ooffice,zstd,zstd,7,6152192,2935674,0.185259,0.185264,0.027473,0.027475
ooffice,zstd,zstd,8,6152192,2910989,0.223607,0.223613,0.027068,0.027069
ooffice,zstd,zstd,9,6152192,2889092,0.347749,0.347757,0.026976,0.026977
osdb,brieflz,brieflz,,10085684,4261876,0.113819,0.113822,0.043141,0.043143
osdb,brotli,brotli,0,10085684,3932807,0.042908,0.042914,0.037396,0.037398
osdb,brotli,brotli,10,10085684,2882273,8.284330,8.284996,0.040350,0.040353
osdb,brotli,brotli,1,10085684,3696808,0.053463,0.053465,0.035759,0.035760
osdb,brotli,brotli,11,10085684,2846788,21.260311,21.260776,0.038376,0.038377
osdb,brotli,brotli,2,10085684,3577497,0.093983,0.093987,0.033846,0.033849
osdb,brotli,brotli,3,10085684,3562936,0.114604,0.114607,0.033373,0.033374
osdb,brotli,brotli,4,10085684,3528727,0.188318,0.188328,0.031886,0.031888
osdb,brotli,brotli,5,10085684,3366514,0.477923,0.477936,0.033115,0.033116
osdb,brotli,brotli,6,10085684,3325220,0.735288,0.735306,0.032700,0.032702
osdb,brotli,brotli,7,10085684,3249253,1.297499,1.297564,0.032131,0.032134
osdb,brotli,brotli,8,10085684,3179781,1.670100,1.670144,0.031334,0.031336
osdb,brotli,brotli,9,10085684,3123206,2.333801,2.333861,0.031122,0.031124
osdb,bsc,bsc,,10085684,2255568,1.202709,1.202739,0.751148,0.751165
osdb,bzip2,bzip2,1,10085684,3755782,0.881183,0.881200,0.336091,0.336099
osdb,bzip2,bzip2,2,10085684,3316293,0.822822,0.822838,0.331300,0.331307
osdb,bzip2,bzip2,3,10085684,3122035,0.803776,0.803792,0.321632,0.321639
osdb,bzip2,bzip2,4,10085684,3022111,0.807388,0.807406,0.319631,0.319638
osdb,bzip2,bzip2,5,10085684,2943182,0.815424,0.815440,0.315770,0.315779
osdb,bzip2,bzip2,6,10085684,2891128,0.824562,0.824577,0.317675,0.317681
osdb,bzip2,bzip2,7,10085684,2858479,0.836117,0.836136,0.322581,0.322588
osdb,bzip2,bzip2,8,10085684,2824794,0.846577,0.846595,0.329613,0.329620
osdb,bzip2,bzip2,9,10085684,2802792,0.858185,0.858206,0.335685,0.335692
osdb,copy,copy,,10085684,10085684,0.003992,0.003993,0.004193,0.004195
osdb,crush,crush,0,10085684,3944115,0.511993,0.512005,0.104605,0.104608
osdb,crush,crush,1,10085684,3649426,2.738585,2.738638,0.097028,0.097031
osdb,crush,crush,2,10085684,3545632,10.250468,10.250690,0.093318,0.093321
osdb,fari,fari,,10085684,5402489,0.482409,0.482421,0.642967,0.642981
